url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:47.265059+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:48.470363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bellavista-occidental-bogota/193550933,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:48.501503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:48.534191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:48.551747+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.182117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.191560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.218332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.290252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.435114+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.445498+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.531052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:49.620784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.132376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.145149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.160585+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.208205+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.387299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.409923+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.487420+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:50.509723+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.114479+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.121896+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.279908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.293233+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-guaymaral-bogota/193426866,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.364383+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.393480+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.442698+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:51.454596+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.143312+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.196256+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.227739+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.245952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.269420+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.291636+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.401692+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:52.419245+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:53.059748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:53.069318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:53.118919+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 250.000.000 | $ 310.000.000 | $ 580.000.000 | $ 320.000.000 | $ 1.400.000 | $ 3.000.000 | $ 1.150.000.000 | $ 11.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 00:24:53.361580+00:00
