url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:38.616729+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:38.697600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193968917,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.262811+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.308648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.429017+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.436013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.442981+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.464591+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.474871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 320.000.000 | $ 1.600.000 | $ 1.200.000 | $ 2.400.000 | $ 2.800.000 | $ 1.800.000 | $ 2.500.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-14 19:10:39.600138+00:00
