url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193678399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:50.755722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:50.817977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.212808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193664954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.228635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.409546+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.528938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193492401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.545747+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.554405+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.560607+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:51.615385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.069849+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.081257+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.156410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.224076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.237565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.317496+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000 | $ 312.000.000 | $ 1.390.000.000 | $ 2.900.000 | $ 1.500.000 | $ 7.000.000 | $ 1.800.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-29 12:32:52.367201+00:00
