url,information,date_time
https://www.fincaraiz.com.co/arriendo/bogota/bogota-dc,"{'urls': [{'url': '/oficina-en-arriendo-en-usaquen-bogota/10520463'}, {'url': '/apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390'}, {'url': '/oficina-en-arriendo-en-chico-norte-bogota/192834821'}, {'url': '/apartaestudio-en-arriendo-en-casa-blanca-suba-bogota/192734385'}, {'url': '/apartamento-en-arriendo-en-pasadena-bogota/193082037'}, {'url': '/apartaestudio-en-arriendo-en-chapinero-bogota/192575903'}, {'url': '/oficina-en-arriendo-en-puente-largo-bogota/192703273'}, {'url': '/apartamento-en-arriendo-en-chapinero-norte-bogota/193140308'}, {'url': '/local-en-arriendo-en-olaya-bogota/10510376'}, {'url': '/apartamento-en-arriendo-en-verbenal-san-antonio-bogota/192992890'}, {'url': '/apartamento-en-arriendo-en-los-rosales-bogota/192790514'}, {'url': '/apartamento-en-arriendo-en-rincon-del-chico-bogota/193046719'}, {'url': '/oficina-en-arriendo-en-paloquemao-bogota/193088752'}, {'url': '/apartamento-en-arriendo-en-chico-norte-bogota/192936819'}, {'url': '/casa-en-arriendo-en-compartir-bogota/191935366'}, {'url': '/apartamento-en-arriendo-en-favidi-bogota/192261924'}, {'url': '/apartamento-en-arriendo-en-bella-suiza-bogota/192979926'}, {'url': '/apartamento-en-arriendo-en-engativa-bogota/193109323'}, {'url': '/apartamento-en-arriendo-en-mazuren-bogota/193020122'}, {'url': '/oficina-en-arriendo-en-chico-norte-bogota/192594237'}, {'url': '/apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192760537'}]}",2025-11-29 06:05:38.939748+00:00
https://www.fincaraiz.com.co/arriendo/bogota/bogota-dc/pagina2,"{'urls': [{'url': '/apartamento-en-arriendo-en-mazuren-bogota/193020122'}, {'url': '/apartamento-en-arriendo-en-engativa-bogota/193109323'}, {'url': '/apartamento-en-arriendo-en-chico-reservado-bogota/192876249'}, {'url': '/apartamento-en-arriendo-en-chico-norte-bogota/193143208'}, {'url': '/apartamento-en-arriendo-en-ciudad-salitre-bogota/192261180'}, {'url': '/apartamento-en-arriendo-en-la-felicidad-bogota/193034426'}, {'url': '/apartaestudio-en-arriendo-en-chapinero-alto-bogota/5014434'}, {'url': '/apartamento-en-arriendo-en-cedritos-bogota/192786478'}, {'url': '/apartamento-en-arriendo-en-alameda-bogota/192936399'}, {'url': '/oficina-en-arriendo-en-el-lago-bogota/10742411'}, {'url': '/apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174'}, {'url': '/apartamento-en-arriendo-en-bogota/191272525'}, {'url': '/bodega-en-arriendo-en-fontibon-bogota/192850795'}, {'url': '/apartamento-en-arriendo-en-chapinero-bogota/193052265'}, {'url': '/apartamento-en-arriendo-en-ciudad-salitre-bogota/192947551'}, {'url': '/bodega-en-arriendo-en-fontibon-bogota/193150796'}, {'url': '/apartamento-en-arriendo-en-centro-internacional-bogota/193066476'}, {'url': '/local-en-arriendo-en-techo-bogota/192955945'}, {'url': '/apartamento-en-arriendo-en-hayuelos-bogota/193125058'}, {'url': '/oficina-en-arriendo-en-zona-norte-bogota/192034819'}, {'url': '/apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/192879263'}]}",2025-11-29 06:05:39.835576+00:00
https://www.fincaraiz.com.co/arriendo/bogota/bogota-dc/pagina3,"{'urls': [{'url': '/apartamento-en-arriendo-en-la-felicidad-bogota/192983335'}, {'url': '/apartaestudio-en-arriendo-en-chapinero-alto-bogota/193016624'}, {'url': '/oficina-en-arriendo-en-zona-norte-bogota/192034819'}, {'url': '/apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/192879263'}, {'url': '/local-en-arriendo-en-unicentro-bogota-bogota/192716572'}, {'url': '/apartamento-en-arriendo-en-bogota/193147212'}, {'url': '/apartamento-en-arriendo-en-la-uribe-bogota/193147228'}, {'url': '/apartamento-en-arriendo-en-hayuelos-bogota/193125058'}, {'url': '/casa-en-arriendo-en-centro-comercial-cedritos-bogota/193093163'}, {'url': '/apartamento-en-arriendo-en-el-contador-bogota/193062086'}, {'url': '/apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336'}, {'url': '/apartamento-en-arriendo-en-chico-norte-bogota/193068255'}, {'url': '/apartamento-en-arriendo-en-los-rosales-bogota/192510798'}, {'url': '/bodega-en-arriendo-en-engativa-bogota/192473061'}, {'url': '/bodega-en-arriendo-en-santa-fe-bogota/192750030'}, {'url': '/apartaestudio-en-arriendo-en-barrios-unidos-bogota/192984603'}, {'url': '/apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193109558'}, {'url': '/apartamento-en-arriendo-en-usaquen-bogota/193129249'}, {'url': '/local-en-arriendo-en-boyaca-real-bogota/192531930'}, {'url': '/apartamento-en-arriendo-en-veraguas-bogota/193120441'}, {'url': '/casa-en-arriendo-en-escuela-de-infanteria-bogota/192723073'}]}",2025-11-29 06:05:40.188882+00:00
https://www.fincaraiz.com.co/arriendo/bogota/bogota-dc/pagina4,"{'urls': [{'url': '/local-en-arriendo-en-villa-del-rio-bogota/192978833'}, {'url': '/consultorio-en-arriendo-en-bella-suiza-bogota/192732215'}, {'url': '/oficina-en-arriendo-en-chico-norte-bogota/192638821'}, {'url': '/apartamento-en-arriendo-en-chapinero-bogota/192773958'}, {'url': '/casa-en-arriendo-en-quinta-camacho-bogota/192239258'}, {'url': '/apartamento-en-arriendo-en-la-macarena-bogota/192827261'}, {'url': '/casa-en-arriendo-en-iberia-bogota/192563302'}, {'url': '/apartamento-en-arriendo-en-los-rosales-bogota/193054377'}, {'url': '/apartamento-en-arriendo-en-el-refugio-bogota/193043714'}, {'url': '/apartaestudio-en-arriendo-en-chapinero-bogota/192927100'}, {'url': '/oficina-en-arriendo-en-chico-norte-bogota/192217506'}, {'url': '/edificio-en-arriendo-en-cedritos-bogota/192623118'}, {'url': '/oficina-en-arriendo-en-quinta-paredes-bogota/192915513'}, {'url': '/apartaestudio-en-arriendo-en-colina-campestre-bogota/193033905'}, {'url': '/apartamento-en-arriendo-en-hayuelos-bogota/193132166'}, {'url': '/apartamento-en-arriendo-en-el-liston-bogota/193104333'}, {'url': '/apartamento-en-arriendo-en-chapinero-bogota/193073298'}, {'url': '/apartaestudio-en-arriendo-en-las-nieves-bogota/192901073'}, {'url': '/apartamento-en-arriendo-en-chico-norte-bogota/192151742'}, {'url': '/casa-en-arriendo-en-bolivia-oriental-bogota/193084714'}, {'url': '/edificio-en-arriendo-en-la-castellana-bogota/193098470'}]}",2025-11-29 06:05:40.436642+00:00
https://www.fincaraiz.com.co/arriendo/bogota/bogota-dc/pagina5,"{'urls': [{'url': '/apartamento-en-arriendo-en-el-libano-bogota/192780733'}, {'url': '/apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767'}, {'url': '/apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193130109'}, {'url': '/apartaestudio-en-arriendo-en-chico-norte-bogota/193109712'}, {'url': '/apartamento-en-arriendo-en-los-lagartos-bogota/192869626'}, {'url': '/apartamento-en-arriendo-en-antiguo-country-bogota/192844584'}, {'url': '/casa-en-arriendo-en-seminario-bogota/192855227'}, {'url': '/apartamento-en-arriendo-en-chico-norte-bogota/193069873'}, {'url': '/casa-en-arriendo-en-la-soledad-bogota/192662664'}, {'url': '/local-en-arriendo-en-las-nieves-bogota/192728558'}, {'url': '/apartaestudio-en-arriendo-en-bosque-calderon-bogota/192966445'}, {'url': '/bodega-en-arriendo-en-puente-aranda-bogota/192963151'}, {'url': '/apartamento-en-arriendo-en-la-cabrera-bogota/192951490'}, {'url': '/oficina-en-arriendo-en-el-nogal-bogota/192567194'}, {'url': '/apartamento-en-arriendo-en-chapinero-bogota/193143222'}, {'url': '/casa-en-arriendo-en-jorge-eliecer-gaitan-bogota/192069763'}, {'url': '/apartamento-en-arriendo-en-el-contador-bogota/193142127'}, {'url': '/apartamento-en-arriendo-en-santa-barbara-bogota/192920547'}, {'url': '/apartamento-en-arriendo-en-minuto-de-dios-bogota/192945918'}, {'url': '/apartaestudio-en-arriendo-en-chapinero-bogota/5175755'}, {'url': '/apartamento-en-arriendo-en-san-patricio-bogota/193145359'}]}",2025-11-29 06:05:40.589444+00:00
