url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/193397381,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:27.453517+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:29.431759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:29.923764+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.240773+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.269880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-policarpa-salavarreta-bogota/193343399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.278728+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.513406+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.540522+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.571980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.781852+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:30.794537+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.044434+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.221595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193415292,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.506959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.675242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.960456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:31.972989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.061027+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.101135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.156434+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.267570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/193342290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.315930+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.473427+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.886417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:32.908289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.112914+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.135881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.145307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.333803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.374912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.485441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:33.896070+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:34.036222+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:34.046663+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:34.052922+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 537.000.000 | $ 2.150.000 | $ 340.000.000 | $ 900.000 | $ 14.000.000 | $ 619.000.000 | $ 379.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 12:07:34.080468+00:00
