url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:18.328191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:19.561753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:19.592291+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:19.640314+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:19.708873+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:19.936031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.259706+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.267175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.532625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.570313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.580558+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.692769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.700398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:20.708054+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.234993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.289495+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.314677+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.534959+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.545322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.553181+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.560938+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:21.579413+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.204760+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.339058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.431743+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.450601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.470619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193459154,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.520457+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.544170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:22.565000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.185269+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.377622+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.444211+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.472904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.498207+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.522892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.618462+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:23.626184+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:24.102277+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:24.180070+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:24.390460+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 590.000.000 | $ 165.000.000 | $ 690.000.000 | $ 940.000.000 | $ 1.800.000 | $ 350.000.000 | $ 233.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 00:26:24.426306+00:00
