url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:35.387481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:36.581631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193870783,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:36.599105+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:36.693365+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:36.709903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:36.779782+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193486501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.372465+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-cortijo-bogota/193691287,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.430740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.450236+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.601985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.621174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-urbano-bogota/193942270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.637520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.749652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:37.761520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.264794+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.318095+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.346256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.384534+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.458137+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.493834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.619852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:38.739405+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.055587+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.242496+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.295687+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.306484+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.418409+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.464042+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.491045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.591877+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.909086+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:39.945962+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.035680+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.069231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.150506+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.181009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.233615+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.351781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.826941+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:40.851465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:41.024266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 170.000.000 | $ 1.550.000.000 | $ 2.850.000 | $ 1.000.000 | $ 6.000.000 | $ 2.000.000 | $ 5.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 07:32:41.062841+00:00
