url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:12.858547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:13.904886+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:13.913291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:13.945759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:13.974128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.205762+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.464176+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.489137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.497278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.503252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.613313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.687324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.695147+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:14.701165+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.258613+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.280672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.298235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.502235+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.510984+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.525441+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.555973+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:15.801875+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.023961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.042892+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.049449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.058316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.065459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.099767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/192722328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.167103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-quirigua-bogota/193316277,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.305520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.781213+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.793050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:16.820265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.049148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.055699+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.073840+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.091935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.133134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.524030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.535821+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.544719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-norte-bogota/193261567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.634229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.645610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 371.000.000 | $ 295.000 | $ 649.000 | $ 649.000 | $ 3.259.000 | $ 9.828.000 | $ 1.259.500', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 12:11:17.838251+00:00
