url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:02.207320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:02.211293+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:02.217380+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193766285,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:02.223315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:02.227319+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:03.049866+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:03.061526+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:03.220697+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:03.336220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 215.000.000 | $ 1.700.000.000 | $ 2.300.000 | $ 1.550.000 | $ 1.500.000 | $ 1.100.000 | $ 380.000.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-22 00:46:03.432512+00:00
