url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:37.593869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:38.702038+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:38.708796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:38.721032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:38.727008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:38.733784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.264591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.273244+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.280073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.300004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.311567+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.411879+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.523766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:39.624954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.061139+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.072904+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.080298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.101582+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.161847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.180577+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.330733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.377676+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.846208+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.854800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193378914,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.872124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:40.882751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.155270+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.173754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.238488+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.396755+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.629147+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.644338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.665933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.681611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193408741,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.904375+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.920410+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.952649+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:41.981147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193438135,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:42.438084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:42.445292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:42.672309+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-espa%C3%B1ola-bogota/193405992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 260.000.000 | $ 1.800.000 | $ 2.500.000.000 | $ 590.000.000 | $ 348.000.000 | $ 285.000.000 | $ 6.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 06:21:42.713659+00:00
