url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193334582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:21.346981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:22.226536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:22.233068+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:22.469484+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:22.584771+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:22.591420+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.073514+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.095487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.110145+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.119794+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.229494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.321008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.339249+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.351163+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-alto-bogota/193340808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.864505+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.909161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/192722328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:23.975595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.135103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.217848+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.247793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.257405+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.263798+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.701945+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.713512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.750694+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.891705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mirandela-bogota/193281264,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:24.940968+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.030400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.052833+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193333855,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.091578+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.522979+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.554032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.561252+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.575495+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.769195+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.794166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.828080+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:25.835136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:26.329983+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:26.351747+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:26.373260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 48.892.000 | $ 9.300.000 | $ 950.000.000 | $ 1.900.000 | $ 1.700.000.000 | $ 505.000.000 | $ 3.800.000 | $ 506.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 00:22:26.382233+00:00
