url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.183562+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193568434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.239213+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.246147+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.284515+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.462261+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.489888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:19.499210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.066613+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.097744+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:20.144737+00:00
