url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:25.213293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193921330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:26.542898+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193881519,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:26.555808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.151576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.186456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.205888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193812073,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.359112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193747685,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.401101+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.437287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193876569,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.458952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193336697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:27.474153+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193436568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.092582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.108519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.115889+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.153532+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.188394+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193795245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.424937+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.455186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193896529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:28.495258+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.098568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.106097+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.186788+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.195313+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.305261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.451843+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.469538+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193876533,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:29.486767+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.168341+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.181996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.325960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.337631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.344402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.354285+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.518733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:30.580535+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:31.274673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:31.342148+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:31.372125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.950.000 | $ 1.600.000 | $ 32.000.000 | $ 15.000.000 | $ 600.000.000 | $ 1.645.300 | $ 6.500.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 12:57:31.400064+00:00
