url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:53.506965+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:54.713014+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:54.723824+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:54.750715+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:54.832823+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.352897+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.358828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.365675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.421081+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.476326+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.481602+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.544122+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.704074+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:55.926853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.311973+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.347638+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.357621+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.383510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.396730+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.427564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.492079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:56.601193+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192630772,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.249058+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.254564+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tintala-bogota/193567163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.310216+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.325899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.338177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bochica-bogota/193644079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.474729+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.511645+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:57.523125+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.148011+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.177403+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.254725+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.356585+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.455945+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.462815+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.482308+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:58.512136+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:59.095929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:59.102387+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:59.173100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 278.000.000 | $ 13.800.000 | $ 192.000.000 | $ 1.490.000.000 | $ 1.300.000.000 | $ 1.790.000 | $ 493.000.000 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-20 00:27:59.229787+00:00
