url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:32.426736+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:32.972604+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:32.979903+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.090825+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.128242+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-bogota/193717298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.209118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.239174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.253864+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.261114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.874301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.916241+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.940944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:33.964242+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:34.194140+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 14.000.000 | $ 3.500.000 | $ 3.200.000 | $ 430.000.000 | $ 530.000.000 | $ 790.000.000 | $ 2.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 18:48:34.239328+00:00
