url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:33.045502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.878868+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.903919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193609363,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.925389+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.933952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193664954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.951920+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.977001+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.986902+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:34.993483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.165177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.178192+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.191612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.248156+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.833918+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.897902+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.916192+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.931241+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.948415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.954634+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193632433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:35.961952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.063766+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.127322+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.714012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.731135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.755816+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.842346+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:36.972863+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.027433+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.037349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193666107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.069387+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.508169+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.570773+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.618908+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.627969+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.681165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.845150+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.864385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:37.934575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:38.370398+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:38.377507+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 310.000.000 | $ 1.025.000 | $ 15.000.000 | $ 1.400.000 | $ 2.380.000.000 | $ 1.600.000 | $ 1.190.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 06:38:38.387320+00:00
