url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:55.754217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:55.995153+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.018746+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.196500+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.218225+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.289639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.361972+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.382922+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:56.435589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 315.000.000 | $ 4.500.000 | $ 179.900.000 | $ 729.000.000 | $ 1.000.000 | $ 1.250.000.000 | $ 2.250.000 | $ 860.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 18:16:57.300169+00:00
