url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:50.225589+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:52.795352+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:52.826484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:52.841352+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:52.852071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193651919,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:52.895024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:53.159704+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:53.820624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:53.854922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:53.918083+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.154695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.165323+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.197695+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.218265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193756049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.289554+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.331421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193801384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.653227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:54.872526+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.225278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193830025,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.258442+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.266318+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-barbara-central-bogota/193876241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.459599+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.506799+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:55.545952+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.076786+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.273878+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.299136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-barbara-central-bogota/193876241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.331680+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.362236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.369927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.385320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193830025,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.392875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.409282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.424802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.452254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:56.504066+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:57.436924+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 1.250.000 | $ 2.500.000 | $ 2.700.000 | $ 999.999.990 | $ 510.000.000 | $ 3.300.000 | $ 1.360.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 14:06:57.468932+00:00
