url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.394666+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193831044,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.478887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.512765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.531093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.640682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.654672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.763883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.772135+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:40.822847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 36.000.000 | $ 375.000.000 | $ 2.900.000.000 | $ 620.000.000 | $ 234.000.000 | $ 1.950.000.000 | $ 193.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 13:08:41.202253+00:00
