url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:12.149561+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.302250+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.332536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.363116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.421577+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.448899+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.970017+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:13.977152+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.018619+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.030678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.244905+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.258315+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.264952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.300273+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.865455+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.874868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.880757+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.887411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.919564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:14.966085+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.101776+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.234216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193485980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.737410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.767781+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.799607+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.819313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193477208,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:15.986691+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.014803+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.024494+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.031221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.654672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.661928+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.669060+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.681156+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.891739+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.899417+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.906641+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:16.920137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:17.532471+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:17.546708+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 3.600.000 | $ 320.000.000 | $ 600.000.000 | $ 1.100.000.000 | $ 2.200.000.000 | $ 1.400.000.000 | $ 12.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 06:18:17.566695+00:00
