url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:09.131138+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:10.369052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:10.375135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:10.391330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:10.410881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:10.483607+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.337188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.352738+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.437378+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.447958+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193434434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.529467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.574439+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.600070+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:11.712062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.270247+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.316318+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.531348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.561781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.816555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193450343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.848988+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:12.995885+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.372241+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193522990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.420422+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.430313+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.450018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.597525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.646300+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.735394+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.756878+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:13.793218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.296428+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.429133+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.460769+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.583986+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.602951+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.622079+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.712883+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193431777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:14.758957+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:15.336440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193520529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:15.384271+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:15.448970+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 980.000.000 | $ 590.000.000 | $ 280.000.000 | $ 800.000.000 | $ 8.000.000 | $ 5.250.000 | $ 1.200.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 18:07:15.468785+00:00
