url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-rafael-uribe-bogota/193858493,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:21.025468+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:22.130440+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:22.148644+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193991082,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:22.256892+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:22.332290+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:22.341186+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.013134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-costa-azul-bogota/193995768,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.026070+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.031175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.089787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.252393+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.293065+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.570479+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194005608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.586461+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.985900+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:23.993340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.057627+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.250825+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.298243+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.360946+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.448391+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:24.469159+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.008136+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.134401+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.150255+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.181787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.187519+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.212443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.276114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.390425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193336697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:25.922429+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.069638+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.110892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.139289+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.190227+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.196945+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.221479+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194003608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.271424+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:26.821192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:27.002410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193837427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.600.000 | $ 5.500.000 | $ 150.000.000 | $ 320.000.000 | $ 615.000.000 | $ 480.000.000 | $ 3.000.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-18 07:40:27.048127+00:00
