url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193358620,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:26.903292+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:29.761189+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.234256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.370876+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.456115+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.524407+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.573945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:30.974458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colinas-de-suba-bogota/193120422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.317240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.333472+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.351562+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.453896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.566978+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.578876+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.750555+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.788691+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-central-bogota/193396773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.921743+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:31.950989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.136111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.476008+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.548033+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.639097+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.809984+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.830932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:32.966941+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.160495+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193254659,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.537155+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tunjuelito-bogota/193323069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.555079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192985986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.669652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.702518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.709011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193380494,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.744228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.751269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.801861+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 130.000.000 | $ 258.000.000 | $ 450.000.000 | $ 5.000.000 | $ 1.336.100 | $ 3.500.000 | $ 820.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 06:18:33.877482+00:00
