url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:48.286052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:49.498258+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:49.548088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:49.964047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:49.988189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193658137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.009327+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.027011+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.037093+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.081817+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.256322+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.263705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:50.913129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.100611+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.117346+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.134730+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.154289+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.192080+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.201100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.218960+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.840714+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193660437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:51.995415+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.054395+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.062262+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193660825,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.139678+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.175070+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/4891142,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.182350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.189565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.763066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-vereda-suba-cerros-ii-bogota/193649599,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.781904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.897304+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.943285+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.961509+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:52.970013+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.028932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.036196+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.638888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193632433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.646187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.803659+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 2.650.000 | $ 1.700.000 | $ 110.000.000 | $ 12.757.300.000 | $ 522.000.000 | $ 700.000.000 | $ 700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 18:23:53.836514+00:00
