url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:29.505548+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193909094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:29.676673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/10823130,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:29.692646+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-porvenir-bogota/193955758,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:29.811528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193919760,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:29.826612+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:30.729452+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193998943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:30.852568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:30.874953+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/194074644,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:30.891475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194054410,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 415.000.000 | $ 150.000.000 | $ 360.000.000 | $ 1.400.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 3.800.000.000 | $ 650.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 13:54:31.012983+00:00
