url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:08.564797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:10.802735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193651919,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:10.814201+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:10.913589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:10.922153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193766285,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:10.956496+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.051739+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.524189+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.726345+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.786083+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.807522+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.837767+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.844679+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.859943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:11.878495+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.469387+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.817019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.879198+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.895588+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.902280+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.943008+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:12.949858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193897259,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.123603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.432024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.441061+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.454599+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.461362+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.548602+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.640492+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.658787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:13.967271+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:14.025038+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:14.187186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:14.410136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000 | $ 470.000.000 | $ 835.000.000 | $ 1.900.000 | $ 1.600.000 | $ 1.100.000 | $ 238.000.000 | $ 860.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 18:30:14.452067+00:00
