url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.282540+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.312255+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.323839+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.393110+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.482957+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.515134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:44.546200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193900063,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:45.041897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193739948,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:45.074239+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:45.085449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 149.000.000 | $ 2.247.000.000 | $ 6.400.000 | $ 850.000.000 | $ 2.300.000.000 | $ 1.300.000.000 | $ 590.000.000 | $ 165.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 07:14:45.093091+00:00
