url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:12.247857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:13.609013+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:13.662966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.397884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193951531,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.421116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.428439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193857265,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.620864+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.633217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.645410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.652202+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.662855+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.741305+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193923969,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.763048+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.772139+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:14.778758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.360413+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.540877+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.570169+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.652721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.687908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.697816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193916308,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.704274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.710756+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.717234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.723617+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:15.857626+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.060085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193888475,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.287437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.314494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.333714+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.340077+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.730858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-simon-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.829787+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.865154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.911316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:16.966518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-urbano-bogota/193942270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:17.004816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-urbano-bogota/193942270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 345.000.000 | $ 9.900.000 | $ 300.000.000 | $ 620.000.000 | $ 1.300.000 | $ 2.800.000 | $ 6.000.000 | $ 1.150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 00:33:17.014196+00:00
