url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:49.065081+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193492401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.208731+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.243161+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193637248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.290136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.329351+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.972483+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.982269+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.988439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:50.994537+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.001439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.057845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.157251+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.343008+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.919691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:51.933527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.095569+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.138353+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.194674+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.221641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.276989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193632433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.289152+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.907319+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.915778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:52.955067+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.025588+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.110654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193666107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.122222+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.129032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.138302+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.767875+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.777178+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.793349+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:53.887954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.085972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.093130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.103614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.159075+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.688410+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.711033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193662340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.395.000.000 | $ 12.000.000 | $ 3.800.000 | $ 190.000.000 | $ 4.000.000 | $ 260.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 18:14:54.749458+00:00
