url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193466991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:12.548771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:13.800759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:13.842283+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:13.869617+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:13.909030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:13.952105+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.374718+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.385134+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.601693+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.619105+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.677140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.684447+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.752304+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193460519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:14.759321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193584867,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.204346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.252553+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.296228+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.338435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.389732+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.449892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.481779+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:15.592808+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.244584+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.252140+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.266609+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.276303+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.311356+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.321414+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.366457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:16.384584+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.121893+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.348429+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.363977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.401820+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.425267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.499518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:17.534214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:18.029764+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:18.095707+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:18.143225+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:18.214885+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 236.826.000 | $ 2.950.000.000 | $ 250.000.000 | $ 215.000.000 | $ 247.431.140 | $ 219.000.000 | $ 530.000.000 | $ 675.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-05 06:27:18.244070+00:00
