url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.283070+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.318475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193585718,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.346857+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193647217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.369129+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.962614+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.969749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bochica-bogota/193644079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:36.986789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.010150+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.037990+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.134184+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.247477+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.267341+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 1.650.000 | $ 1.900.000 | $ 2.520.500.000 | $ 17.680.000 | $ 1.300.000 | $ 327.857.120 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 12:11:37.816816+00:00
