url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:42.394005+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:42.467710+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:42.555908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.138479+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.191106+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.252695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.303388+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.370745+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.434237+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 950.000 | $ 8.100.000 | $ 850.000.000 | $ 1.188.000 | $ 7.600.000 | $ 210.000.000 | $ 1.059.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 13:03:43.508281+00:00
