url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:01.361615+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:01.868271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.095337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.141765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.303420+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.719545+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.728183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.735242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.743318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 520.000.000 | $ 220.000.000 | $ 1.491.000 | $ 1.100.000 | $ 9.500.000 | $ 3.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 06:24:02.971060+00:00
