url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:12.631574+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:13.544218+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:13.630973+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:13.815361+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:13.868489+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:13.895116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.376616+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.388623+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.397868+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.452012+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.458272+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.510788+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.517458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.656206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:14.663530+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.222411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.279528+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.308704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.314957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.333510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193974212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.373003+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.511443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.554597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.569790+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.622643+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.640126+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.859460+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.870844+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:15.878748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.418060+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.429568+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.450805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.499189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193982844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.742407+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.753021+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.772484+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:16.837133+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:17.340856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:17.452015+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:17.532074+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336656,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 635.000.000 | $ 13.500.000 | $ 1.650.000.000 | $ 1.100.000.000 | $ 1.380.000.000 | $ 780.000.000 | $ 420.000.000 | $ 520.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 08:03:17.614133+00:00
