url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.127543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.138669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.743439+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.818829+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.828969+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.903911+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.938658+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193584867,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:50.947594+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:51.057282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:51.071577+00:00
