url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:32.816652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:32.963199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.510893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.517752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.524620+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.546045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.723576+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-capri-bogota/193510979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.768526+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.933520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:33.965578+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.384493+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.500.000 | $ 230.000.000 | $ 310.000.000 | $ 235.000.000 | $ 1.350.000.000 | $ 14.000.000.000 | $ 450.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-28 18:08:34.403711+00:00
