url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.130764+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.149378+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.676760+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.685283+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.709828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193439592,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.716612+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.971834+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:51.985289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.045028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.308698+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.555521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.577306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.604100+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.667914+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.790594+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.796966+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.814439+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:52.821279+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.444884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.451916+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bogota-dc-bogota/193406343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.462093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.489301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193451430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.513756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.681812+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.741990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193378992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 165.000.000 | $ 149.000.000 | $ 1.400.000 | $ 1.840.000.000 | $ 1.750.000.000 | $ 1.900.000 | $ 380.000.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-07 06:09:53.754711+00:00
