url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ingles-bogota/194055076,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:53.869177+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-redil-bogota/193949609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:53.922308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estrada-bogota/194086150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:53.987535+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-kennedy-bogota/194055904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:54.062842+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:54.123288+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-puente-largo-bogota/194049207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:54.628479+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belen-bogota/194038850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:54.670679+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/194085860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.038444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-cedros-bogota/194013144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.058643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193758807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 665.000.000 | $ 2.250.000.000 | $ 600.000.000 | $ 1.200.000 | $ 4.200.000 | $ 268.000.000 | $ 268.000.000 | $ 580.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 223.512.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-07 07:05:55.073837+00:00
