url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:42.774650+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.005169+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.052323+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.115623+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.171122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.791444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.814961+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.832958+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:44.865030+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.005112+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.023973+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.051942+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.237369+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.837979+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.845513+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193353090,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.892608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/193365740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:45.912860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.023634+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.107559+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.204395+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.225552+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.362626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.872231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:46.938216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193441918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.019258+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.107787+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.120300+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.128894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.144068+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.228780+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:47.943352+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.116425+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.125398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.143488+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.159185+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.180750+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.208709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.244220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.940207+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:48.974766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.008980+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.015875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.088.000.000 | $ 2.000.000 | $ 1.103.700 | $ 740.000.000 | $ 472.500 | $ 990.000.000 | $ 2.150.000 | $ 911.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 18:18:49.104498+00:00
