url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/192846817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:00.828638+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.222979+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-norte-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.232633+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.346981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.379821+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.457633+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193270422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.900391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:02.948143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.067642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.206239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193092147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.215903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.236577+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.245729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192981107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:03.354243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.011620+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.040798+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.095785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.107743+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.122622+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.192335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.251269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:04.285270+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.004806+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.115485+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.200688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.212342+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.252944+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.282977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.324437+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:05.393602+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.019707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.085278+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193096906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.245043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193290638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.292135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-rafael-bogota/193272917,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.303859+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193290820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.361536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.383240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.394361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193218668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:06.927432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:07.110214+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:07.178896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 480.000.000 | $ 1.400.000 | $ 210.000.000 | $ 850.000.000 | $ 1.350.000.000 | $ 3.200.000.000 | $ 480.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-23 00:17:07.205766+00:00
