url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:54.725583+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:54.862476+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:54.908358+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:54.985542+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.056576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.104966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.777111+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.820887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.877458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:55.896647+00:00
