url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193988024,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:27:55.749324+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/194155546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:27:55.808166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/194150010,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:27:55.899882+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-andes-norte-bogota/193900982,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:27:55.971259+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/194141722,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:27:56.062383+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193882059,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.582588+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-altos-de-bella-suiza-bogota/193984030,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.595909+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-central-bogota/193448092,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.706011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193835171,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.720162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194245355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 290.000.000 | $ 2.150.000 | $ 325.000.000 | $ 1.350.000.000 | $ 1.300.000.000 | $ 1.100.000 | $ 569.000.000 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 320.685.000 | Desde $ 459.300.000 | Desde $ 300.000.000 | Desde $ 571.110.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-14 17:28:07.747529+00:00
