url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.039927+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.247937+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.672772+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.682276+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/193342290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.718724+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.771225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.780267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:01.787283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.111527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:02.602887+00:00
