url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-casa-blanca-bogota/193369464,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.648642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.768728+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.777810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.811731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.845911+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:37.904144+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:38.444543+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:38.469719+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:38.522884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:38.596502+00:00
