url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.022935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.266404+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.314349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.323348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193334582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.337431+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.345611+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.393893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.900269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.930996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.949513+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:34.979766+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.061253+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.143706+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.206406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.284665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.792530+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.816296+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.854514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000 | $ 3.600.000 | $ 1.800.000 | $ 3.144.675 | $ 1.400.000 | $ 360.000.000 | $ 4.200.000 | $ 9.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 06:17:35.902775+00:00
