url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.660194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193164272,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.699283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.744803+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.862109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.872452+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.903497+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.941573+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:18.999771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-minuto-de-dios-bogota/192945918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:19.556173+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:19.571919+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 501.000.000 | $ 185.000.000 | $ 1.850.000 | $ 449.000.000 | $ 790.000.000 | $ 280.000.000 | $ 700.000.000 | $ 452.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-06 06:18:19.635421+00:00
