url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:03.835987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:05.120010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:05.171208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-eduardo-santos-bogota/193774787,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:05.303965+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:05.861477+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193796463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:05.989858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.011956+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.024516+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193622041,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.085575+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.200837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.242628+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.249066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.255047+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.835822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.946394+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:06.990210+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.044530+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.222499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.235724+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.333493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.401062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.465746+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.562026+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.575658+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:07.830206+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.250192+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.337394+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.486166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.529274+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.559581+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.586880+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.640620+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.685233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:08.696396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:09.389306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:09.460587+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:09.482403+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:09.488524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193776951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.250.000.000 | $ 650.000.000 | $ 340.000.000 | $ 4.000.000 | $ 1.800.000 | $ 1.100.000.000 | $ 390.000.000 | $ 6.300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 00:43:09.506550+00:00
