url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.011055+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.263484+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.281172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.288054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.300631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.310797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.323183+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.355757+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.919850+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.935530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:52.945852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.121126+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.153683+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.215141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193641181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.272813+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.350505+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.842263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:53.869397+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.003069+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.020737+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.039322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.070691+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.078897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193658137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.091735+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.761144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.768836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.774962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.781734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.943758+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.950672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.967711+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:54.986773+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193660825,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:55.700515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193660437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:55.707628+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:55.820963+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.500.000 | $ 992.600 | $ 2.667.000 | $ 440.000.000 | $ 1.300.000.000 | $ 850.000.000 | $ 1.190.000.000 | $ 215.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 06:38:55.832926+00:00
