url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.380307+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.405785+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.688059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.943269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.959874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:00.970011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.003078+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.089495+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.141606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.149746+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.566751+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.612559+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.906552+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.915006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.921989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:01.972994+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-recuerdo-bogota/193702178,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.085238+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193615124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.148399+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.780076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.894389+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.960396+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:02.983209+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.138439+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.186456+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.197024+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.204439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.989079+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:03.998257+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:04.014656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193680975,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:04.052453+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 19.000.000 | $ 250.000.000 | $ 4.600.000 | $ 250.000.000 | $ 900.000.000 | $ 195.000.000 | $ 2.200.000 | $ 275.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 07:03:04.139405+00:00
