url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:39.359980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:39.511519+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.073831+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.223110+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.234078+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.240245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.253719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.260144+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.348363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:40.938307+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.217090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.233265+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.243557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.281444+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.288072+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.303012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:41.351030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 60.000.000 | $ 15.000.000.000 | $ 980.000.000 | $ 875.000.000 | $ 2.900.000 | $ 1.050.000 | $ 1.900.000 | $ 3.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 12:10:42.312304+00:00
