url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:42.195652+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:43.426665+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:43.433640+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:43.512946+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.030381+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.284943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.326784+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.339449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.442935+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-carmen-bogota/193880643,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.449563+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.456470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.629179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:44.639391+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.077095+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.194430+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.366082+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.448432+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.466383+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.589409+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.617342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-felipe-bogota/193852758,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.654255+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:45.690311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.081516+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.089141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.110579+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.143094+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.324994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.342547+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.360839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.367818+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.916640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.935531+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:46.942527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:47.075542+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:47.304696+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:47.329399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:47.441165+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:47.875214+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:48.012555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-carvajal-bogota/193884546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:48.031340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:48.052592+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 1.290.000 | $ 1.100.000 | $ 11.000.000 | $ 330.000.000 | $ 2.500.000 | $ 1.100.000 | $ 852.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 18:36:48.067883+00:00
