url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:42.673123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.271416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.366474+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.373682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.484432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.542107+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.585175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.634250+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:45.641540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.136509+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.143318+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.150349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.206438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.300472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.316185+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.457680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.603459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193645077,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.980322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:46.990470+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.022005+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193785263,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.028469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.090899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193778817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.270231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.278922+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.400408+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.853363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:47.935464+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.046034+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 649.000.000 | $ 450.000.000 | $ 649.000.000 | $ 600.000.000 | $ 640.000.000 | $ 2.600.000.000 | $ 532.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 07:33:48.057629+00:00
