url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193149472,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:46.850201+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.046251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.062414+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.076565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192123067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.093634+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.153835+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.723691+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.733117+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.752466+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193396764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.927328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.934425+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:48.975901+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.028688+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.097077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.606342+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.615520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.622186+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.633128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.650074+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.691950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.918841+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:49.928119+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.439686+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.478499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.486872+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.497573+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.568394+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.704948+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.767952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:50.799250+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.287118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.322929+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.568048+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.600181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.618243+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.625418+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.636938+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:51.643685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:52.117313+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:52.130970+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:52.175591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 520.000.000 | $ 470.000.000 | $ 3.000.000 | $ 394.000.000 | $ 1.000.000 | $ 1.600.000.000 | $ 451.000.000 | $ 409.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 06:15:52.198597+00:00
