url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:35.668478+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:35.699618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.051394+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.109482+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.116696+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.278368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.285865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.549495+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.728487+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.759463+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:36.969513+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.041489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.155175+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.240893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.299225+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.306741+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 87.500.000 | $ 2.300.000 | $ 330.000.000 | $ 1.450.000.000 | $ 245.000.000 | $ 620.000.000 | $ 1.600.000.000 | $ 1.761.372', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 12:18:37.312814+00:00
