url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193440186,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:58.294791+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:59.299355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:59.322885+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:59.446429+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193438135,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:59.621560+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:10:59.672367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.031862+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.062138+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.089263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.176310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.338774+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.437967+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.446429+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.516550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193410375,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.949587+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.968030+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:00.989479+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.003810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193428774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.030251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193390335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.061124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.068282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.277813+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.836017+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.862677+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.876034+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:01.895939+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:02.085437+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:02.146136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:02.179015+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:02.338248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.040822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193378914,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.074627+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.123310+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.156401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.194993+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.271249+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.278672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:03.949368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:04.002484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:04.197232+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:04.245762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 3.400.000.000 | $ 1.678.000 | $ 420.000.000 | $ 260.000.000 | $ 1.300.000 | $ 16.000.000 | $ 20.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 18:11:04.263619+00:00
