url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:55.602813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:55.609421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:55.616185+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.069073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.192082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.242175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192551610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.260270+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.292238+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.303222+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.421403+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:56.433881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193841892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.047064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.072257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.086102+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193585802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.125791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.260486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.353975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.496116+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:57.968306+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.083310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.090785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.126807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.216661+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.329200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.356166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.363144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.694672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193866086,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.981322+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:58.993907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:59.052955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:59.165325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:59.175488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193762925,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 2.000.000 | $ 620.000.000 | $ 30.000.000 | $ 30.000.000 | $ 2.100.000 | $ 3.200.000 | $ 3.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-12 18:39:59.240673+00:00
