url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:18.756744+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:18.850768+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.348908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.358308+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.410457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.625399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.681238+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/193349527,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.800657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.842402+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 425.000.000 | $ 250.000.000 | $ 950.000 | $ 1.300.000.000 | $ 155.000.000 | $ 790.000.000 | $ 1.400.000 | $ 1.600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 18:07:19.963890+00:00
