url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:54.656817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:55.776497+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:55.837402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:55.845889+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:55.861759+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.228063+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.403840+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.501480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.511422+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.711660+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193282856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.718765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.858510+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:56.890223+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.019608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.258669+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.285569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.307174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193319443,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.356995+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.418217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.579895+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.618054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:57.629205+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193328117,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.128111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.141269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.154637+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.174098+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.180794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.202662+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.217195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193292805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.242120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:58.980744+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.051626+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.247765+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.256302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.274228+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.282884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.296622+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.329079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.877389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.885049+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.892003+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:06:59.903603+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 290.000.000 | $ 1.800.000.000 | $ 780.000 | $ 550.000.000 | $ 1.800.000 | $ 5.500.000 | $ 747.256 | $ 1.365.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 18:07:00.083532+00:00
