url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:35.622872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:37.512812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:37.687205+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:37.896163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:37.986171+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.027651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.045993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.237146+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.318326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193595536,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.333393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.615297+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.622547+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.650996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.761190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.808253+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:38.856241+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193664954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.161922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.356304+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.523551+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.724179+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.749023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.760465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.906986+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.914172+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:39.961869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.326079+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.391401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.400986+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.422619+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.576062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.603664+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193621226,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.804343+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:40.828908+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:41.193028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193609363,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:41.305345+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:41.421097+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 225.000.000 | $ 1.800.000 | $ 1.150.000.000 | $ 6.900.000 | $ 2.400.000 | $ 3.500.000 | $ 5.900.000 | $ 820.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-24 06:39:41.470302+00:00
