url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.302292+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.397470+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.566497+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.646341+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.684811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.754924+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.215336+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.225430+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.265231+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.274927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.574801+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:13.584439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.214517+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.295250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.341664+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.413211+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.486800+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.501223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:14.510989+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.214190+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.329191+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.404254+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.462759+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.664398+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.695961+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.702975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.755018+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:15.795249+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.040266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.066790+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.243517+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.296063+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.660783+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.670252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.679555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.780808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193488235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.820302+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:16.994796+00:00
