url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193687683,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:19.010589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:20.157525+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193673175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:20.290512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:20.490570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:20.841481+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:20.918950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.027763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.035285+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.223773+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.232608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.246751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.268049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.697113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.796328+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.819452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.836905+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.947286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:21.977343+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.047490+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.407092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193697974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.662702+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.671613+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.681249+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193728935,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.717326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.829311+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.864310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:22.881799+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193592294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:23.027061+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:23.606905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:23.668056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:23.896320+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:23.988569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.134819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193611918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.159807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.330975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.712081+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.757954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193746690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.804818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-eduardo-santos-bogota/193774787,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 730.000.000 | $ 2.600.000.000 | $ 670.000.000 | $ 3.300.000 | $ 2.500.000.000 | $ 230.000.000 | $ 1.680.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-22 12:49:24.848658+00:00
