url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:18.851051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:19.944222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.044576+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.107163+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.307321+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192806419,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.551756+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.558563+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.569664+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.576320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.770867+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.788036+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-chico-bogota/193191158,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.900752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193355333,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:20.965751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.065093+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.400841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/193374252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.449020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.467120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.488552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.529402+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.677038+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.826949+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:21.966034+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.019294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.156709+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.223353+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.271657+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.279553+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.290746+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.304784+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:22.878744+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.005915+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.065024+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.144197+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.200335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.214822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.285274+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.444784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.760234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192123067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.836379+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.918291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193196775,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:23.973205+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.400.000 | $ 3.500.000 | $ 1.750.000 | $ 536.000.000 | $ 460.000.000 | $ 1.500.000 | $ 3.800.000 | $ 4.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 00:25:24.025379+00:00
