url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.363426+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.383083+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.526560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.592868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.614178+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.622728+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.636700+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:01.665650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.418502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.459482+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.499982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.548851+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.567713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.573996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 2.500.000.000 | $ 3.300.000 | $ 20.000.000 | $ 770.000.000 | $ 1.500.000.000 | $ 1.900.000 | $ 2.150.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 12:08:02.613752+00:00
