url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:31.982617+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.203506+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.517195+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.565825+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.584570+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.692584+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.706138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.755178+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.805752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:32.916142+00:00
